stock_owner,sum_log_turnover,sum_volume_open_interest,rank_by_volume,sum_turnover_mktval,rank_by_mktval,appear_days,total_trade_days,sum_open_interest
US.FBIN,14.752988056810384,0.9797383002870685,69,0.000563598327476511,1,1,1,89874
US.AAL,41.964041109119144,2.735841824583888,34,0.0005289040663602228,2,1,1,126351
US.RKLB,178.46745820492913,20.6354609018278,6,0.0003747838318178572,3,1,1,31850
US.AGX,27.72800678933648,1.9014288348082595,60,0.0002427415684489043,4,1,1,2636
US.WHR,13.444775807976823,2.0,44,0.00023682910576550966,5,1,1,5784
US.SNDK,405.6849862628273,43.1931718079238,4,0.0002242692145266893,6,1,1,18870
US.INTC,1038.8769280935842,93.47386199322645,2,0.00021971267643571097,7,1,1,333094
US.CRWV,174.83783253722453,12.751971812169185,9,0.00019286055150645592,8,1,1,89009
US.MU,1326.6475215390599,130.47020622342885,1,0.00018720348519540985,9,1,1,106265
US.COIN,107.63949806520634,5.349064595631013,16,0.00011983872674265403,10,1,1,21751
US.AMD,747.3178085358508,81.50285133546625,3,0.00011153867626923007,11,1,1,50700
US.ELF,12.875595455226332,2.0,44,0.00010870027152413004,12,1,1,73
US.LYFT,13.235027556261532,1.8309713100587626,61,0.00010205694601440269,13,1,1,2893
US.RCL,15.782901617087804,0.8742291463810451,71,9.688684848071138e-05,14,1,1,6162
US.CCL,14.957776348649038,2.0,44,8.319012415213212e-05,15,1,1,4387
US.MSTR,92.42778662239529,5.059397026398191,18,6.201467875411431e-05,16,1,1,20362
US.LITE,67.60522376443915,5.433666837913496,15,6.0728736878452644e-05,17,1,1,1972
US.COHR,54.782006592929804,7.254098360655737,11,5.936776488789235e-05,18,1,1,811
US.CRCL,51.650594900403064,2.520171761264917,35,5.8553490545563933e-05,19,1,1,9376
US.DPZ,13.32694532303638,2.0,44,5.701957950588315e-05,20,1,1,27
US.OKTA,13.538906892719494,2.0,44,5.154814785767169e-05,21,1,1,1
US.MP,13.28233536620051,0.5536178107606679,76,4.8879271138239e-05,22,1,1,2695
US.MELI,28.488584814675068,4.0,22,3.726054692518026e-05,23,1,1,88
US.MCHP,14.500988404219314,2.0,44,3.701376018206267e-05,24,1,1,212
US.MRVL,68.36137297987703,6.711139923427941,12,3.679412112538441e-05,25,1,1,5525
US.CRM,28.109540448994007,2.164375,43,3.609109850295783e-05,26,1,1,3414
US.TER,27.288551574340776,2.3907563025210083,38,3.091268724328451e-05,27,1,1,238
US.QCOM,133.45864615103554,13.185066019776079,7,2.986772611188093e-05,28,1,1,10394
US.TTD,12.676566779458817,0.31831237001089435,80,2.9507190839029262e-05,29,1,1,10097
US.FLEX,14.169259124233584,2.0,44,2.724958872268242e-05,30,1,1,23
US.WMS,12.61370540258891,2.0,44,2.6952890503156985e-05,31,1,1,7
US.VST,26.386316965140363,2.351010101010101,39,2.411706404208459e-05,32,1,1,3847
US.WDC,66.08506560723833,9.944444444444445,10,2.24024523046714e-05,33,1,1,918
US.EA,13.877053346372021,1.495005549389567,62,2.120129364314319e-05,34,1,1,2703
US.XYZ,13.709888897099896,2.0,44,2.019704110779829e-05,35,1,1,762
US.TSLA,485.67237846361434,13.118519448413588,8,1.979132717039175e-05,36,1,1,177164
US.ADBE,39.839563936960914,2.1800251871316654,42,1.9506335860439774e-05,37,1,1,5671
US.PLTR,94.74898027868018,2.4608553652988134,36,1.771204859789047e-05,38,1,1,87776
US.WBD,13.933738827822532,0.33677549646583643,78,1.655914721620931e-05,39,1,1,74275
US.CVNA,13.657604502198097,1.0,67,1.529584423712226e-05,40,1,1,0
US.HUM,13.102264746303344,0.9936305732484076,68,1.484455248108097e-05,41,1,1,1099
US.VRT,39.66128649513061,4.461538461538462,20,1.3203758005139808e-05,42,1,1,1017
US.DDOG,13.737398734932583,2.0,44,1.2980674974263064e-05,43,1,1,40
US.CEG,39.05984341362863,3.613005005148837,28,1.249111718750468e-05,44,1,1,1778
US.GEV,28.440448643845244,3.0,31,1.246379443499594e-05,45,1,1,94
US.ORCL,68.73498852197811,3.8648934905552945,25,1.1494192365495646e-05,46,1,1,30806
US.GS,28.43264710778758,3.521551724137931,29,1.0842204095040331e-05,47,1,1,404
US.WFC,27.831223280744993,3.7586206896551726,27,1.0786302836291044e-05,48,1,1,14028
US.JBL,12.77831975000679,2.0,44,9.459702057517302e-06,49,1,1,3
US.ON,12.750084465165882,0.9590818363273453,70,8.519842565844515e-06,50,1,1,1002
